Farm ID,Year,Specie vegetale,Superficie coltivata,Ore uso macchina per ettaro
3022014033801000001,2019,Frumento duro,0.6,36.18
3022014033801000001,2020,Frumento duro,2.2,36.36
3022014033801000001,2021,Frumento duro,3.0,18.66
3022014033801000001,2022,Frumento duro,1.58,28.48
3022014033805000001,2014,Frumento duro,11.42,12.31
3022014033805000001,2015,Frumento duro,4.1,28.56
3022014033805000001,2016,Frumento duro,13.43,17.44
3022014033805000001,2017,Frumento duro,9.0,20.47
3022014033805000001,2018,Frumento duro,12.47,9.84
3022014033805000001,2019,Frumento duro,2.3,20.18
3022014033805000001,2020,Frumento duro,8.11,31.87
3022014033805000001,2021,Frumento duro,10.58,20.64
3022014033805000001,2022,Frumento duro,4.86,14.4
3022014033806000001,2014,Frumento duro,1.61,14.55
3022014033806000001,2015,Frumento duro,4.18,50.81
3022014033806000001,2016,Frumento duro,0.78,42.85
3022014033806000001,2017,Frumento duro,4.2,18.19
3022014033806000001,2018,Frumento duro,6.0,13.45
3022014033806000001,2019,Frumento duro,3.85,29.08
3022014033806000001,2020,Frumento duro,4.39,30.26
3022014033806000001,2021,Frumento duro,4.8,27.29
3022014033813000001,2015,Frumento duro,0.52,100.27
3022014033813000001,2017,Frumento duro,2.5,21.71
3022014033813000001,2018,Frumento duro,1.3,19.33
3022014033813000001,2019,Frumento duro,1.0,22.99
3022014033813000001,2020,Frumento duro,0.65,64.17
3022014033813000001,2021,Frumento duro,1.0,53.66
3022014033813000001,2022,Frumento duro,0.6,50.0
3022014033814000001,2015,Frumento duro,5.06,43.75
3022014033814000001,2019,Frumento duro,4.56,23.8
3022014033814000001,2021,Frumento duro,1.37,39.71
3022014033814000001,2022,Frumento duro,0.6,66.67
3022014033817000001,2014,Frumento duro,4.1,14.97
3022014033817000001,2015,Frumento duro,9.76,20.49
3022014033817000001,2017,Frumento duro,6.0,10.24
3022014033817000001,2018,Frumento duro,8.21,15.82
3022014033817000001,2019,Frumento duro,3.3,20.77
3022014033817000001,2020,Frumento duro,7.75,23.21
3022014033817000001,2021,Frumento duro,7.02,28.49
3022014033817000001,2022,Frumento duro,5.66,44.17
3022015033833000001,2015,Frumento duro,0.75,15.53
3022015033833000001,2020,Frumento duro,1.82,54.95
3022015033833000001,2022,Frumento duro,1.0,150.0
3022015033835000001,2015,Frumento duro,0.5,14.56
3022015033835000001,2016,Frumento duro,6.0,18.56
3022015033835000001,2017,Frumento duro,6.0,18.92
3022015033835000001,2018,Frumento duro,6.0,14.17
3022015033835000001,2019,Frumento duro,6.0,16.67
3022015033835000001,2020,Frumento duro,6.0,16.67
3022015033835000001,2021,Frumento duro,6.0,38.33
3022015033835000001,2022,Frumento duro,6.0,16.67
3022015033941000001,2015,Frumento duro,34.0,9.41
3022015033941000001,2016,Frumento duro,36.0,1.07
3022015033941000001,2017,Frumento duro,7.0,13.42
3022015033941000001,2018,Frumento duro,7.0,9.29
3022015033941000001,2019,Frumento duro,7.0,10.0
3022015033941000001,2020,Frumento duro,9.0,4.44
3022015033941000001,2021,Frumento duro,9.0,5.56
3022015033941000001,2022,Frumento duro,10.0,10.0
3022016033953000001,2016,Frumento duro,3.67,24.56
3022016033953000001,2017,Frumento duro,5.0,24.4
3022016033953000001,2018,Frumento duro,3.5,28.16
3022016033953000001,2019,Frumento duro,4.1,4.56
3022016033953000001,2020,Frumento duro,5.73,6.04
3022016033953000001,2021,Frumento duro,5.0,6.56
3022016033953000001,2022,Frumento duro,4.0,3.87
3022016033957000001,2016,Frumento duro,5.0,11.8
3022016033957000001,2017,Frumento duro,5.0,14.0
3022016033957000001,2018,Frumento duro,10.0,4.14
3022016033957000001,2019,Frumento duro,11.0,8.83
3022016033957000001,2020,Frumento duro,21.0,7.14
3022016033957000001,2021,Frumento duro,8.0,7.61
3022016033957000001,2022,Frumento duro,12.0,11.79
3022016033959000001,2016,Frumento duro,6.95,27.42
3022016033959000001,2017,Frumento duro,6.95,34.32
3022016033959000001,2018,Frumento duro,2.55,23.53
3022016033959000001,2019,Frumento duro,8.0,12.5
3022016033959000001,2020,Frumento duro,6.35,15.75
3022016033959000001,2021,Frumento duro,6.0,33.33
3022016033959000001,2022,Frumento duro,6.0,25.0
3022016033961000001,2016,Frumento duro,4.31,36.54
3022016033961000001,2017,Frumento duro,5.0,34.4
3022016033961000001,2018,Frumento duro,10.0,7.0
3022016033961000001,2019,Frumento duro,15.0,8.67
3022016033961000001,2020,Frumento duro,13.0,5.38
3022016033961000001,2021,Frumento duro,16.0,8.75
3022016033961000001,2022,Frumento duro,15.0,7.33
3022016033969000001,2016,Frumento duro,6.83,18.9
3022016033969000001,2021,Frumento duro,5.0,39.66
3022016034027000001,2016,Frumento duro,8.0,2.5
3022016034027000001,2017,Frumento duro,11.0,1.82
3022016034027000001,2018,Frumento duro,8.6,2.91
3022016034027000001,2019,Frumento duro,9.0,11.11
3022016034027000001,2020,Frumento duro,8.0,25.0
3022016034027000001,2021,Frumento duro,10.0,8.0
3022016034027000001,2022,Frumento duro,10.0,8.0
3022016034029000001,2019,Frumento duro,2.75,181.82
3022016034029000001,2020,Frumento duro,4.0,12.5
3022016034029000001,2021,Frumento duro,2.75,36.36
3022016034029000001,2022,Frumento duro,2.5,40.0
3022016034054000001,2016,Frumento duro,20.0,4.0
3022016034054000001,2017,Frumento duro,22.0,7.5
3022016034054000001,2018,Frumento duro,20.0,4.0
3022016034054000001,2019,Frumento duro,20.0,8.11
3022016034054000001,2020,Frumento duro,20.0,3.0
3022016034054000001,2022,Frumento duro,20.0,3.98
3022016034059000001,2016,Frumento duro,9.66,8.28
3022016034059000001,2017,Frumento duro,7.01,20.86
3022016034059000001,2018,Frumento duro,10.6,8.22
3022016034059000001,2019,Frumento duro,10.6,8.05
3022016034059000001,2020,Frumento duro,13.0,7.48
3022016034059000001,2021,Frumento duro,15.0,11.88
3022016034059000001,2022,Frumento duro,14.9,10.8
3022016034060000001,2018,Frumento duro,1.0,11.27
3022016034060000001,2019,Frumento duro,2.0,2.13
3022016034060000001,2020,Frumento duro,2.0,1.32
3022016034066000001,2016,Frumento duro,16.0,34.38
3022016034066000001,2017,Frumento duro,14.64,9.3
3022016034066000001,2018,Frumento duro,24.0,8.12
3022016034066000001,2019,Frumento duro,15.67,9.25
3022016034066000001,2020,Frumento duro,10.0,10.0
3022016034066000001,2021,Frumento duro,8.62,4.64
3022016034066000001,2022,Frumento duro,10.51,0.95
3022016034115000001,2019,Frumento duro,0.7,24.23
3022016034133000001,2017,Frumento duro,1.8,60.2
3022016034133000001,2020,Frumento duro,1.8,30.63
3022016034133000001,2021,Frumento duro,3.8,48.92
3022016034141000001,2016,Frumento duro,6.2,9.44
3022016034141000001,2017,Frumento duro,8.0,21.06
3022016034141000001,2018,Frumento duro,8.0,19.28
3022016034141000001,2019,Frumento duro,5.08,52.16
3022016034141000001,2020,Frumento duro,5.6,30.6
3022016034141000001,2021,Frumento duro,10.2,17.16
3022016034141000001,2022,Frumento duro,12.0,45.83
3022016034142000001,2016,Frumento duro,16.0,5.99
3022016034142000001,2017,Frumento duro,4.0,18.15
3022016034142000001,2018,Frumento duro,4.0,18.15
3022016034142000001,2019,Frumento duro,21.94,14.02
3022016034142000001,2020,Frumento duro,14.46,20.24
3022016034142000001,2021,Frumento duro,13.9,14.03
3022016034142000001,2022,Frumento duro,20.26,24.68
3022016034146000001,2019,Frumento duro,1.1,10.46
3022017001110000001,2017,Frumento duro,30.0,7.02
3022017001110000001,2018,Frumento duro,30.0,4.0
3022017001110000001,2019,Frumento duro,28.0,8.09
3022017001110000001,2020,Frumento duro,25.0,2.8
3022017001110000001,2021,Frumento duro,22.0,6.17
3022017001110000001,2022,Frumento duro,20.0,3.49
3022017006145000001,2020,Frumento duro,0.48,45.23
3022017033203000001,2017,Frumento duro,8.04,13.24
3022017033203000001,2019,Frumento duro,8.04,7.29
3022017033203000001,2020,Frumento duro,4.04,8.74
3022017033203000001,2021,Frumento duro,4.0,13.83
3022017033203000001,2022,Frumento duro,4.0,8.49
3022017033462000001,2018,Frumento duro,3.0,36.75
3022017033462000001,2019,Frumento duro,2.0,41.49
3022017033462000001,2020,Frumento duro,2.15,41.38
3022017033462000001,2021,Frumento duro,1.63,55.21
3022017033462000001,2022,Frumento duro,1.68,29.76
3022017033751000001,2019,Frumento duro,8.0,12.18
3022017033751000001,2020,Frumento duro,13.1,12.4
3022017033751000001,2021,Frumento duro,14.23,11.8
3022017033751000001,2022,Frumento duro,14.23,12.29
3022017034179000001,2017,Frumento duro,3.0,50.0
3022017034179000001,2018,Frumento duro,7.5,28.67
3022017034179000001,2019,Frumento duro,5.49,48.65
3022017034179000001,2020,Frumento duro,6.25,34.73
3022017034179000001,2021,Frumento duro,6.28,50.26
3022017034179000001,2022,Frumento duro,12.6,19.84
3022018002046000001,2018,Frumento duro,4.0,25.66
3022018002046000001,2020,Frumento duro,4.0,13.49
3022018002046000001,2021,Frumento duro,4.0,13.83
3022018002113000001,2018,Frumento duro,30.0,2.33
3022018002113000001,2019,Frumento duro,30.0,5.32
3022018002113000001,2020,Frumento duro,32.0,3.75
3022018002113000001,2021,Frumento duro,30.0,4.66
3022018002113000001,2022,Frumento duro,28.0,3.04
3022018033535000001,2019,Frumento duro,2.54,15.67
3022018033535000001,2020,Frumento duro,17.0,4.27
3022018033535000001,2021,Frumento duro,16.0,8.32
3022018033535000001,2022,Frumento duro,17.0,4.5
3022018033586000001,2018,Frumento duro,13.5,35.56
3022018033586000001,2019,Frumento duro,14.0,40.58
3022018033586000001,2020,Frumento duro,14.4,39.65
3022018033586000001,2021,Frumento duro,14.4,42.55
3022018033586000001,2022,Frumento duro,19.36,45.3
3022018034025000001,2018,Frumento duro,6.5,12.31
3022018034025000001,2019,Frumento duro,4.0,22.5
3022018034025000001,2020,Frumento duro,5.0,8.0
3022018034025000001,2021,Frumento duro,8.0,10.0
3022018034025000001,2022,Frumento duro,8.0,12.5
3022018034138000001,2018,Frumento duro,10.23,39.1
3022018034138000001,2019,Frumento duro,3.56,28.09
3022018034138000001,2020,Frumento duro,8.18,61.12
3022018034138000001,2021,Frumento duro,8.05,62.11
3022018034138000001,2022,Frumento duro,7.5,33.33
3022018034160000001,2021,Frumento duro,2.63,61.21
3022018034160000001,2022,Frumento duro,2.48,48.39
3022018034195000001,2018,Frumento duro,4.1,97.56
3022018034195000001,2020,Frumento duro,6.73,108.57
3022018034195000001,2021,Frumento duro,2.0,156.18
3022018034197000001,2018,Frumento duro,5.0,25.98
3022018034197000001,2019,Frumento duro,5.0,22.99
3022018034197000001,2020,Frumento duro,6.45,19.25
3022018034197000001,2021,Frumento duro,4.5,17.78
3022018034197000001,2022,Frumento duro,6.12,34.31
3022019034159000001,2019,Frumento duro,3.34,35.93
3022019034159000001,2020,Frumento duro,3.5,40.0
3022019034159000001,2021,Frumento duro,6.0,16.67
3022019034159000001,2022,Frumento duro,5.0,10.0
3022019034193000001,2019,Frumento duro,4.0,30.0
3022019034193000001,2020,Frumento duro,5.81,43.03
3022019034193000001,2021,Frumento duro,5.82,61.34
3022019034193000001,2022,Frumento duro,1.64,42.68
3022021034260000001,2021,Frumento duro,1.2,58.33
3022021034260000001,2022,Frumento duro,1.2,41.67
3022021034261000001,2021,Frumento duro,0.8,77.67
3022021034261000001,2022,Frumento duro,1.0,62.4
3022021034267000001,2021,Frumento duro,100.0,11.05
3022021034267000001,2022,Frumento duro,100.0,11.88
3022021034283000001,2022,Frumento duro,0.63,31.75
3022021034285000001,2021,Frumento duro,2.78,17.99
3022021034285000001,2022,Frumento duro,3.5,25.71
3022021034286000001,2021,Frumento duro,0.75,80.0
3022021034286000001,2022,Frumento duro,2.14,18.69
3022021034291000001,2022,Frumento duro,5.03,63.62
3022021034293000001,2021,Frumento duro,0.28,89.29
3022021034293000001,2022,Frumento duro,0.56,53.57
3022021034298000001,2021,Frumento duro,3.0,66.67
3022021034303000001,2021,Frumento duro,4.2,20.93
3022021034303000001,2022,Frumento duro,4.2,18.31
3022021034305000001,2021,Frumento duro,25.0,8.0
3022021034305000001,2022,Frumento duro,25.0,8.0
3032010870017000001,2017,Frumento duro,1.0,16.41
3032010870017000001,2018,Frumento duro,1.0,23.85
3032010870017000001,2019,Frumento duro,1.6,12.5
3032010870017000001,2020,Frumento duro,1.6,9.38
3032010870017000001,2021,Frumento duro,1.6,15.62
3032010870017000001,2022,Frumento duro,1.6,12.66
3032010870043000001,2017,Frumento duro,0.85,23.84
3032010870043000001,2020,Frumento duro,0.4,50.0
3032010870043000001,2021,Frumento duro,0.4,32.5
3032013063395000001,2013,Frumento duro,2.0,18.39
3032013063395000001,2014,Frumento duro,3.6,14.1
3032013063395000001,2020,Frumento duro,2.11,20.35
3032013063395000001,2021,Frumento duro,2.15,15.8
3032016508013000001,2016,Frumento duro,30.54,8.14
3032016508013000001,2017,Frumento duro,11.97,9.95
3032016508013000001,2018,Frumento duro,5.83,11.53
3032016508013000001,2019,Frumento duro,6.35,25.13
3032016508013000001,2020,Frumento duro,24.27,10.29
3032016508013000001,2021,Frumento duro,20.86,10.22
3032016508013000001,2022,Frumento duro,23.56,8.97
3032016508014000001,2016,Frumento duro,43.81,11.71
3032016508014000001,2017,Frumento duro,43.75,26.31
3032016508014000001,2018,Frumento duro,10.9,14.73
3032016508014000001,2019,Frumento duro,29.91,10.75
3032016508014000001,2020,Frumento duro,34.08,11.0
3032016508014000001,2021,Frumento duro,39.74,10.48
3032016508028000001,2021,Frumento duro,3.46,58.76
3032017011030000001,2018,Frumento duro,28.0,17.86
3032017011030000001,2019,Frumento duro,28.0,10.71
3032017011030000001,2021,Frumento duro,28.0,10.71
3032017011034000001,2017,Frumento duro,20.0,10.0
3032017011034000001,2018,Frumento duro,21.0,11.9
3032017011034000001,2019,Frumento duro,21.0,4.76
3032017011034000001,2020,Frumento duro,21.0,19.05
3032017011034000001,2021,Frumento duro,9.0,11.11
3032017011046000001,2017,Frumento duro,11.0,36.36
3032017011046000001,2018,Frumento duro,11.0,27.27
3032017011046000001,2019,Frumento duro,11.0,27.27
3032017011046000001,2020,Frumento duro,11.0,13.64
3032017011046000001,2021,Frumento duro,11.0,13.75
3032017050219000001,2021,Frumento duro,6.3,26.98
3032017050252000001,2017,Frumento duro,14.7,15.94
3032017050252000001,2021,Frumento duro,14.7,44.99
3032017051021000001,2017,Frumento duro,3.85,22.83
3032017051021000001,2021,Frumento duro,3.37,46.54
3032017060215000001,2021,Frumento duro,1.8,127.78
3032017084017000001,2017,Frumento duro,12.0,33.33
3032017084017000001,2018,Frumento duro,12.0,25.0
3032017084017000001,2019,Frumento duro,12.0,16.67
3032017084017000001,2021,Frumento duro,12.0,8.33
3032017084022000001,2017,Frumento duro,14.0,14.29
3032017084022000001,2018,Frumento duro,14.0,17.86
3032017084022000001,2019,Frumento duro,14.0,10.71
3032017084022000001,2020,Frumento duro,14.0,7.14
3032017084022000001,2021,Frumento duro,5.0,20.0
3032017084023000001,2017,Frumento duro,20.0,25.0
3032017084023000001,2018,Frumento duro,21.0,19.05
3032017084023000001,2019,Frumento duro,21.0,16.67
3032017084023000001,2021,Frumento duro,7.0,14.29
3032017084029000001,2017,Frumento duro,10.0,30.0
3032017084029000001,2018,Frumento duro,10.0,20.0
3032017084029000001,2019,Frumento duro,10.0,20.0
3032017084029000001,2021,Frumento duro,10.0,10.0
3032017084032000001,2017,Frumento duro,30.0,23.33
3032017084032000001,2018,Frumento duro,30.0,13.33
3032017084032000001,2019,Frumento duro,30.0,11.67
3032017084032000001,2021,Frumento duro,10.0,5.0
3032017501030000001,2017,Frumento duro,23.0,21.74
3032017508037000001,2017,Frumento duro,2.45,27.63
3032017508037000001,2018,Frumento duro,4.77,28.92
3032017508037000001,2019,Frumento duro,9.03,24.0
3032017508037000001,2020,Frumento duro,9.06,33.45
3032017508037000001,2021,Frumento duro,9.0,18.07
3032017508037000001,2022,Frumento duro,12.33,9.46
3032017508042000001,2017,Frumento duro,7.74,8.03
3032017508042000001,2018,Frumento duro,16.0,31.25
3032017508042000001,2020,Frumento duro,13.05,26.37
3032017508042000001,2021,Frumento duro,12.8,30.6
3032017508042000001,2022,Frumento duro,11.51,9.23
3032017508045000001,2017,Frumento duro,13.3,15.04
3032017508045000001,2018,Frumento duro,19.68,35.57
3032017508045000001,2019,Frumento duro,20.29,36.96
3032017508045000001,2020,Frumento duro,22.53,32.85
3032017508045000001,2021,Frumento duro,34.12,19.05
3032017508045000001,2022,Frumento duro,33.4,10.48
3032017508049000001,2017,Frumento duro,3.29,22.05
3032017508049000001,2018,Frumento duro,3.74,24.82
3032017508049000001,2019,Frumento duro,1.37,23.96
3032017508049000001,2020,Frumento duro,8.01,24.57
3032017508049000001,2021,Frumento duro,6.2,26.82
3032017508049000001,2022,Frumento duro,2.36,13.88
3032017870046000001,2017,Frumento duro,2.0,5.0
3032019005260000001,2021,Frumento duro,4.5,46.27
3032019503046000001,2021,Frumento duro,2.34,85.47
3032019508055000001,2020,Frumento duro,3.04,33.06
3032019508055000001,2021,Frumento duro,2.8,11.39
3032021060331000001,2021,Frumento duro,4.67,67.24
3032021060335000001,2021,Frumento duro,11.2,30.25
3032021503051000001,2021,Frumento duro,1.5,33.33
3032021508060000001,2021,Frumento duro,26.27,36.16
3032021508060000001,2022,Frumento duro,29.07,10.32
3112008008610000001,2008,Frumento duro,40.0,1.26
3112008008610000001,2009,Frumento duro,40.0,0.0
3112008008610000001,2010,Frumento duro,30.0,0.0
3112008008610000001,2011,Frumento duro,30.0,15.16
3112008008610000001,2012,Frumento duro,30.0,11.37
3112008008610000001,2013,Frumento duro,30.0,11.37
3112008008610000001,2014,Frumento duro,30.0,11.37
3112008008610000001,2015,Frumento duro,30.0,9.98
3112008008610000001,2016,Frumento duro,31.0,5.99
3112008008610000001,2017,Frumento duro,29.0,8.2
3112008008610000001,2018,Frumento duro,30.0,8.04
3112008008610000001,2019,Frumento duro,29.68,8.42
3112008008610000001,2020,Frumento duro,31.0,6.05
3112008008610000001,2021,Frumento duro,29.41,5.52
3112008008610000001,2022,Frumento duro,31.27,9.47
3112008011130000001,2008,Frumento duro,2.65,2.19
3112008011130000001,2009,Frumento duro,2.65,7.21
3112008011130000001,2010,Frumento duro,2.65,1.75
3112008011130000001,2012,Frumento duro,2.65,7.62
3112008011130000001,2014,Frumento duro,2.65,15.61
3112008011130000001,2015,Frumento duro,6.16,7.72
3112008011130000001,2016,Frumento duro,6.16,9.73
3112008011130000001,2018,Frumento duro,6.16,6.98
3112008011130000001,2020,Frumento duro,6.16,7.66
